user_id,signup_date,acquisition_channel,experiment_group,activated,activation_date
15107,2024-01-26,Paid Social,A,True,2024-02-02
15108,2024-06-01,Organic,B,True,2024-06-06
15109,2024-07-31,Organic,A,True,2024-08-04
15110,2024-02-23,Paid Social,B,False,
15111,2024-10-06,Referral,B,True,2024-10-06
15112,2024-09-28,Paid Social,B,False,
15113,2024-11-25,Referral,B,False,
15114,2024-01-04,Paid Social,B,True,2024-01-04
15115,2024-03-20,Organic,B,True,2024-03-23
15116,2024-10-28,Referral,A,False,
15117,2024-09-01,Organic,B,False,
15118,2024-11-22,Paid Social,A,True,2024-11-29
15119,2024-01-21,Paid Social,B,True,2024-01-26
15120,2024-08-05,Organic,B,True,2024-08-11
15121,2024-07-26,Organic,A,False,
15122,2024-01-14,Organic,A,True,2024-01-21
15123,2024-07-06,Referral,A,True,2024-07-12
15124,2024-08-10,Referral,B,False,
15125,2024-03-10,Organic,A,False,
15126,2024-04-09,Paid Social,B,True,2024-04-14
15127,2024-08-21,Organic,B,True,2024-08-21
15128,2024-06-19,Organic,A,True,2024-06-24
15129,2024-11-09,Paid Social,A,True,2024-11-10
15130,2024-05-04,Organic,B,False,
15131,2024-04-07,Organic,B,False,
15132,2024-12-25,Referral,B,True,2024-12-28
15133,2024-11-28,Organic,B,True,2024-12-04
15134,2024-01-11,Referral,B,True,2024-01-12
15135,2024-10-08,Paid Social,B,False,
15136,2024-02-10,Referral,B,True,2024-02-13
15137,2024-01-11,Organic,A,True,2024-01-14
15138,2024-04-09,Paid Social,A,True,2024-04-15
15139,2024-04-08,Paid Social,B,True,2024-04-15
15140,2024-10-26,Organic,A,False,
15141,2024-09-16,Referral,B,True,2024-09-21
15142,2024-12-24,Organic,A,True,2024-12-31
15143,2024-09-16,Referral,A,False,
15144,2024-06-01,Paid Social,B,True,2024-06-06
15145,2024-09-12,Organic,B,True,2024-09-19
15146,2024-12-30,Organic,A,True,2025-01-04
15147,2024-09-16,Organic,B,False,
15148,2024-10-05,Organic,B,True,2024-10-07
15149,2024-12-08,Organic,A,True,2024-12-10
15150,2024-02-11,Organic,A,True,2024-02-15
15151,2024-09-14,Referral,A,True,2024-09-20
15152,2024-11-06,Organic,A,True,2024-11-06
15153,2024-12-14,Paid Social,B,False,
15154,2024-03-18,Organic,B,True,2024-03-23
15155,2024-07-02,Paid Social,A,False,
15156,2024-09-05,Organic,A,True,2024-09-10
15157,2024-03-31,Influencer,B,True,2024-04-05
15158,2024-08-07,Paid Social,B,True,2024-08-08
15159,2024-04-04,Organic,B,True,2024-04-07
15160,2024-05-01,Paid Social,B,True,2024-05-08
15161,2024-06-10,Organic,A,True,2024-06-14
15162,2024-07-12,Influencer,B,True,2024-07-14
15163,2024-06-13,Paid Social,A,False,
15164,2024-06-29,Organic,A,True,2024-07-05
15165,2024-04-18,Organic,A,True,2024-04-20
15166,2024-02-28,Paid Social,B,True,2024-03-02
15167,2024-01-18,Organic,A,False,
15168,2024-03-12,Referral,A,False,
15169,2024-07-31,Paid Social,A,True,2024-08-03
15170,2024-10-13,Paid Social,A,True,2024-10-19
15171,2024-03-02,Paid Social,B,False,
15172,2024-02-09,Influencer,B,False,
15173,2024-09-30,Influencer,B,True,2024-10-07
15174,2024-04-21,Organic,B,True,2024-04-26
15175,2024-12-13,Referral,A,True,2024-12-15
15176,2024-09-17,Influencer,B,True,2024-09-23
15177,2024-04-29,Referral,A,False,
15178,2024-04-15,Organic,B,True,2024-04-22
15179,2024-07-10,Organic,B,False,
15180,2024-01-29,Organic,A,True,2024-02-04
15181,2024-02-12,Paid Social,B,True,2024-02-15
15182,2024-03-05,Organic,B,False,
15183,2024-10-09,Organic,B,True,2024-10-10
15184,2024-07-06,Organic,B,True,2024-07-11
15185,2024-01-04,Organic,B,True,2024-01-10
15186,2024-09-02,Paid Social,B,False,
15187,2024-06-03,Paid Social,A,True,2024-06-06
15188,2024-07-05,Organic,B,True,2024-07-08
15189,2024-03-19,Influencer,A,True,2024-03-23
15190,2024-07-20,Organic,A,False,
15191,2024-12-23,Influencer,B,True,2024-12-28
15192,2024-01-27,Organic,B,False,
15193,2024-04-13,Referral,A,True,2024-04-20
15194,2024-03-29,Referral,A,True,2024-03-31
15195,2024-03-31,Paid Social,B,False,
15196,2024-05-18,Referral,A,False,
15197,2024-10-25,Paid Social,B,False,
15198,2024-11-29,Referral,A,True,2024-12-01
15199,2024-03-14,Paid Social,B,True,2024-03-14
15200,2024-07-17,Organic,A,True,2024-07-17
15201,2024-08-20,Paid Social,B,True,2024-08-22
15202,2024-07-09,Organic,B,True,2024-07-12
15203,2024-06-07,Organic,A,False,
15204,2024-03-11,Influencer,A,False,
15205,2024-06-27,Paid Social,A,True,2024-07-04
15206,2024-05-26,Referral,B,False,
15207,2024-10-17,Organic,B,True,2024-10-23
15208,2024-10-05,Referral,A,True,2024-10-06
15209,2024-02-18,Paid Social,A,True,2024-02-22
15210,2024-02-02,Referral,B,False,
15211,2024-11-27,Organic,A,True,2024-11-29
15212,2024-07-14,Influencer,B,False,
15213,2024-11-09,Organic,B,False,
15214,2024-01-22,Paid Social,B,True,2024-01-28
15215,2024-07-11,Organic,A,False,
15216,2024-07-15,Organic,B,True,2024-07-17
15217,2024-11-10,Paid Social,B,True,2024-11-11
15218,2024-02-05,Organic,B,True,2024-02-12
15219,2024-03-28,Organic,B,False,
15220,2024-05-28,Referral,B,True,2024-05-28
15221,2024-11-12,Organic,B,True,2024-11-16
15222,2024-12-08,Referral,A,True,2024-12-09
15223,2024-12-28,Paid Social,B,True,2024-12-28
15224,2024-12-16,Referral,A,False,
15225,2024-01-03,Organic,B,False,
15226,2024-01-18,Organic,A,False,
15227,2024-02-23,Paid Social,B,True,2024-02-24
15228,2024-05-07,Paid Social,A,False,
15229,2024-10-29,Influencer,B,True,2024-10-30
15230,2024-11-21,Referral,B,False,
15231,2024-03-09,Referral,A,False,
15232,2024-08-14,Referral,B,False,
15233,2024-11-30,Influencer,B,False,
15234,2024-06-18,Referral,A,False,
15235,2024-02-07,Paid Social,B,False,
15236,2024-06-16,Organic,B,True,2024-06-17
15237,2024-05-17,Organic,A,False,
15238,2024-07-29,Organic,A,True,2024-07-29
15239,2024-06-09,Organic,A,False,
15240,2024-01-07,Organic,B,True,2024-01-11
15241,2024-12-28,Organic,A,True,2025-01-03
15242,2024-07-17,Organic,B,False,
15243,2024-06-21,Organic,B,True,2024-06-26
15244,2024-12-14,Paid Social,B,True,2024-12-17
15245,2024-02-26,Organic,B,True,2024-02-28
15246,2024-03-10,Organic,A,False,
15247,2024-10-21,Influencer,A,True,2024-10-23
15248,2024-04-05,Organic,A,False,
15249,2024-10-18,Organic,A,False,
15250,2024-04-09,Referral,A,True,2024-04-12
15251,2024-01-13,Organic,B,False,
15252,2024-07-07,Paid Social,B,False,
15253,2024-03-12,Referral,B,True,2024-03-13
15254,2024-10-03,Paid Social,A,True,2024-10-04
15255,2024-08-22,Referral,A,False,
15256,2024-12-03,Paid Social,A,False,
15257,2024-10-12,Paid Social,B,True,2024-10-12
15258,2024-03-06,Referral,A,True,2024-03-12
15259,2024-10-19,Organic,A,False,
15260,2024-08-22,Organic,A,True,2024-08-29
15261,2024-09-01,Referral,A,False,
15262,2024-10-30,Influencer,A,True,2024-11-01
15263,2024-07-28,Organic,B,True,2024-08-02
15264,2024-06-19,Paid Social,A,False,
15265,2024-08-20,Organic,B,True,2024-08-26
15266,2024-04-18,Organic,A,False,
15267,2024-03-07,Paid Social,A,False,
15268,2024-08-13,Paid Social,B,False,
15269,2024-03-26,Paid Social,B,True,2024-03-31
15270,2024-01-30,Referral,A,True,2024-02-03
15271,2024-01-01,Organic,B,True,2024-01-05
15272,2024-08-10,Influencer,A,False,
15273,2024-05-12,Paid Social,A,True,2024-05-12
15274,2024-10-01,Paid Social,A,False,
15275,2024-05-16,Paid Social,B,True,2024-05-17
15276,2024-06-26,Organic,B,False,
15277,2024-05-28,Organic,B,False,
15278,2024-08-25,Paid Social,B,False,
15279,2024-05-09,Referral,A,False,
15280,2024-12-17,Organic,B,True,2024-12-18
15281,2024-12-07,Paid Social,B,False,
15282,2024-11-05,Organic,B,False,
15283,2024-12-01,Organic,B,True,2024-12-07
15284,2024-06-12,Referral,A,False,
15285,2024-07-14,Organic,A,False,
15286,2024-09-27,Organic,B,True,2024-10-02
15287,2024-09-11,Paid Social,B,False,
15288,2024-11-21,Organic,B,True,2024-11-27
15289,2024-09-18,Referral,B,True,2024-09-19
15290,2024-12-30,Paid Social,A,False,
15291,2024-05-07,Referral,B,False,
15292,2024-10-31,Organic,A,True,2024-11-04
15293,2024-09-11,Referral,B,True,2024-09-14
15294,2024-09-09,Organic,A,True,2024-09-11
15295,2024-04-28,Referral,B,True,2024-05-02
15296,2024-10-13,Influencer,A,True,2024-10-19
15297,2024-11-24,Referral,A,True,2024-11-27
15298,2024-03-20,Referral,B,True,2024-03-20
15299,2024-08-16,Paid Social,B,True,2024-08-20
15300,2024-05-23,Influencer,B,False,
15301,2024-12-27,Organic,B,True,2024-12-27
15302,2024-06-23,Organic,A,True,2024-06-28
15303,2024-03-24,Organic,A,True,2024-03-30
15304,2024-05-19,Paid Social,B,False,
15305,2024-08-26,Organic,B,True,2024-08-28
15306,2024-01-28,Referral,B,True,2024-02-02
15307,2024-08-08,Organic,B,True,2024-08-11
15308,2024-12-05,Influencer,B,False,
15309,2024-11-06,Organic,A,True,2024-11-11
15310,2024-01-25,Organic,A,True,2024-02-01
15311,2024-12-28,Referral,B,False,
15312,2024-09-12,Organic,B,True,2024-09-17
15313,2024-02-29,Referral,A,True,2024-03-04
15314,2024-01-05,Influencer,B,False,
15315,2024-03-03,Organic,B,False,
15316,2024-11-01,Referral,A,True,2024-11-02
15317,2024-01-08,Influencer,A,True,2024-01-11
15318,2024-03-26,Organic,A,False,
15319,2024-10-03,Referral,B,True,2024-10-07
15320,2024-08-01,Organic,B,False,
15321,2024-10-12,Referral,A,False,
15322,2024-09-29,Paid Social,B,True,2024-09-30
15323,2024-01-19,Organic,B,False,
15324,2024-11-21,Paid Social,B,True,2024-11-27
15325,2024-03-23,Organic,A,False,
15326,2024-07-20,Referral,B,True,2024-07-21
15327,2024-08-23,Organic,B,True,2024-08-24
15328,2024-03-02,Organic,A,False,
15329,2024-12-22,Organic,A,True,2024-12-22
15330,2024-06-27,Organic,A,True,2024-06-29
15331,2024-01-22,Paid Social,A,False,
15332,2024-12-08,Paid Social,B,False,
15333,2024-08-01,Paid Social,A,False,
15334,2024-09-12,Paid Social,A,True,2024-09-13
15335,2024-07-10,Paid Social,B,True,2024-07-11
15336,2024-10-31,Paid Social,A,True,2024-10-31
15337,2024-01-13,Paid Social,A,True,2024-01-17
15338,2024-04-07,Referral,A,False,
15339,2024-06-20,Organic,B,True,2024-06-22
15340,2024-01-28,Referral,B,False,
15341,2024-09-14,Organic,A,True,2024-09-18
15342,2024-05-23,Organic,A,True,2024-05-29
15343,2024-04-09,Referral,A,True,2024-04-09
15344,2024-01-02,Paid Social,B,False,
15345,2024-09-19,Organic,A,True,2024-09-24
15346,2024-10-31,Organic,A,False,
15347,2024-05-24,Influencer,B,False,
15348,2024-07-24,Paid Social,B,True,2024-07-31
15349,2024-03-24,Organic,A,True,2024-03-31
15350,2024-08-15,Organic,A,True,2024-08-21
15351,2024-01-05,Paid Social,B,True,2024-01-10
15352,2024-06-27,Influencer,A,True,2024-06-30
15353,2024-08-23,Organic,B,True,2024-08-27
15354,2024-12-01,Organic,B,False,
15355,2024-05-19,Paid Social,B,True,2024-05-26
15356,2024-10-06,Organic,B,True,2024-10-09
15357,2024-08-06,Influencer,B,True,2024-08-08
15358,2024-12-04,Paid Social,A,False,
15359,2024-05-25,Paid Social,A,True,2024-05-25
15360,2024-04-26,Organic,B,True,2024-04-27
15361,2024-11-19,Referral,A,False,
15362,2024-01-18,Paid Social,B,False,
15363,2024-02-19,Paid Social,B,False,
15364,2024-01-31,Organic,B,True,2024-01-31
15365,2024-11-03,Organic,B,True,2024-11-04
15366,2024-01-04,Paid Social,B,True,2024-01-04
15367,2024-11-10,Organic,B,False,
15368,2024-06-13,Paid Social,B,True,2024-06-19
15369,2024-01-02,Influencer,A,False,
15370,2024-05-26,Paid Social,B,False,
15371,2024-03-09,Organic,B,True,2024-03-10
15372,2024-08-15,Paid Social,A,True,2024-08-16
15373,2024-09-04,Organic,B,True,2024-09-05
15374,2024-06-26,Influencer,A,True,2024-06-28
15375,2024-01-15,Organic,A,True,2024-01-21
15376,2024-08-27,Influencer,B,True,2024-08-28
15377,2024-11-03,Organic,A,False,
15378,2024-09-19,Influencer,A,False,
15379,2024-10-29,Organic,B,True,2024-10-31
15380,2024-03-14,Referral,A,False,
15381,2024-11-20,Paid Social,B,True,2024-11-24
15382,2024-04-27,Organic,B,False,
15383,2024-01-05,Influencer,A,True,2024-01-05
15384,2024-11-03,Influencer,A,True,2024-11-06
15385,2024-12-09,Paid Social,A,True,2024-12-11
15386,2024-08-27,Influencer,B,True,2024-08-31
15387,2024-03-25,Referral,B,False,
15388,2024-04-01,Organic,B,False,
15389,2024-06-19,Referral,B,False,
15390,2024-11-23,Organic,A,True,2024-11-27
15391,2024-02-24,Influencer,B,True,2024-02-25
15392,2024-10-28,Paid Social,B,False,
15393,2024-04-16,Referral,A,False,
15394,2024-10-22,Paid Social,A,True,2024-10-26
15395,2024-12-01,Referral,A,False,
15396,2024-06-05,Organic,B,True,2024-06-09
15397,2024-05-13,Referral,A,True,2024-05-17
15398,2024-10-19,Referral,A,True,2024-10-25
15399,2024-07-12,Paid Social,B,False,
15400,2024-09-06,Organic,B,False,
15401,2024-08-15,Paid Social,B,True,2024-08-21
15402,2024-02-25,Paid Social,A,True,2024-02-29
15403,2024-11-04,Organic,A,True,2024-11-09
15404,2024-03-12,Influencer,A,True,2024-03-15
15405,2024-12-06,Referral,A,True,2024-12-12
15406,2024-04-01,Referral,A,True,2024-04-04
15407,2024-09-24,Paid Social,A,True,2024-10-01
15408,2024-04-13,Organic,B,True,2024-04-20
15409,2024-04-25,Paid Social,A,False,
15410,2024-04-23,Referral,A,False,
15411,2024-09-29,Organic,B,False,
15412,2024-07-22,Organic,B,False,
15413,2024-11-18,Organic,B,True,2024-11-25
15414,2024-04-22,Organic,B,False,
15415,2024-09-09,Paid Social,B,True,2024-09-12
15416,2024-10-01,Referral,A,True,2024-10-08
15417,2024-02-25,Referral,B,False,
15418,2024-05-26,Paid Social,B,True,2024-05-26
15419,2024-06-25,Paid Social,B,True,2024-06-28
15420,2024-05-09,Organic,A,True,2024-05-12
15421,2024-04-27,Organic,B,True,2024-05-02
15422,2024-09-07,Organic,A,False,
15423,2024-03-19,Referral,A,True,2024-03-22
15424,2024-09-15,Organic,B,True,2024-09-19
15425,2024-12-07,Referral,A,True,2024-12-07
15426,2024-07-25,Referral,A,False,
15427,2024-08-11,Influencer,B,True,2024-08-18
15428,2024-01-26,Organic,B,True,2024-02-01
15429,2024-11-11,Organic,A,True,2024-11-16
15430,2024-04-14,Organic,B,True,2024-04-18
15431,2024-08-12,Influencer,B,False,
15432,2024-12-23,Paid Social,B,True,2024-12-27
15433,2024-08-05,Influencer,A,False,
15434,2024-09-21,Organic,A,True,2024-09-28
15435,2024-06-11,Organic,A,False,
15436,2024-01-23,Paid Social,A,False,
15437,2024-10-18,Organic,B,False,
15438,2024-01-13,Influencer,B,False,
15439,2024-09-12,Paid Social,A,True,2024-09-19
15440,2024-01-09,Paid Social,B,True,2024-01-13
15441,2024-11-10,Organic,A,True,2024-11-16
15442,2024-02-27,Organic,A,True,2024-03-05
15443,2024-07-06,Referral,A,True,2024-07-06
15444,2024-08-05,Referral,B,True,2024-08-05
15445,2024-06-16,Referral,A,False,
15446,2024-05-04,Organic,B,True,2024-05-04
15447,2024-06-19,Referral,B,True,2024-06-19
15448,2024-04-23,Organic,B,True,2024-04-24
15449,2024-06-08,Organic,A,True,2024-06-13
15450,2024-05-11,Organic,A,True,2024-05-18
15451,2024-07-25,Paid Social,B,False,
15452,2024-03-27,Organic,B,False,
15453,2024-12-26,Organic,B,True,2024-12-31
15454,2024-07-01,Organic,B,False,
15455,2024-03-11,Referral,B,False,
15456,2024-06-23,Paid Social,A,True,2024-06-24
15457,2024-11-12,Organic,B,True,2024-11-12
15458,2024-01-08,Organic,B,True,2024-01-14
15459,2024-09-05,Influencer,A,True,2024-09-05
15460,2024-07-19,Paid Social,B,True,2024-07-22
15461,2024-03-02,Paid Social,A,True,2024-03-02
15462,2024-10-25,Influencer,B,True,2024-10-29
15463,2024-05-14,Paid Social,B,True,2024-05-18
15464,2024-04-17,Organic,B,True,2024-04-22
15465,2024-10-29,Organic,B,False,
15466,2024-08-21,Organic,B,False,
15467,2024-11-23,Organic,A,False,
15468,2024-08-17,Organic,B,False,
15469,2024-09-27,Paid Social,A,True,2024-09-27
15470,2024-11-01,Paid Social,B,False,
15471,2024-01-20,Paid Social,A,False,
15472,2024-10-10,Referral,B,False,
15473,2024-08-12,Organic,A,True,2024-08-12
15474,2024-01-26,Organic,A,False,
15475,2024-07-04,Influencer,A,True,2024-07-06
15476,2024-01-31,Organic,B,True,2024-01-31
15477,2024-09-25,Paid Social,A,False,
15478,2024-07-18,Paid Social,B,False,
15479,2024-12-14,Organic,B,True,2024-12-15
15480,2024-03-07,Organic,B,True,2024-03-11
15481,2024-08-09,Organic,A,False,
15482,2024-03-18,Organic,A,False,
15483,2024-08-12,Organic,B,True,2024-08-12
15484,2024-09-20,Paid Social,A,True,2024-09-24
15485,2024-09-20,Referral,B,False,
15486,2024-10-24,Organic,A,True,2024-10-25
15487,2024-11-07,Referral,A,False,
15488,2024-01-29,Referral,A,False,
15489,2024-05-05,Organic,B,True,2024-05-06
15490,2024-09-07,Paid Social,B,True,2024-09-08
15491,2024-06-30,Organic,B,False,
15492,2024-03-10,Paid Social,B,True,2024-03-13
15493,2024-07-20,Organic,A,True,2024-07-21
15494,2024-05-28,Paid Social,B,True,2024-06-03
15495,2024-05-22,Paid Social,A,True,2024-05-24
15496,2024-10-22,Organic,A,True,2024-10-23
15497,2024-05-28,Paid Social,B,True,2024-05-30
15498,2024-01-10,Organic,A,True,2024-01-14
15499,2024-01-22,Organic,B,True,2024-01-27
15500,2024-11-08,Referral,A,True,2024-11-12
15501,2024-12-16,Influencer,B,True,2024-12-20
15502,2024-09-08,Paid Social,A,False,
15503,2024-05-12,Referral,A,True,2024-05-14
15504,2024-12-08,Paid Social,A,False,
15505,2024-08-29,Referral,A,False,
15506,2024-11-04,Influencer,A,True,2024-11-06
15507,2024-10-06,Referral,B,True,2024-10-13
15508,2024-05-18,Influencer,B,False,
15509,2024-06-23,Organic,B,True,2024-06-30
15510,2024-03-08,Organic,A,False,
15511,2024-04-16,Paid Social,A,True,2024-04-16
15512,2024-10-11,Referral,B,True,2024-10-18
15513,2024-11-22,Organic,B,True,2024-11-27
15514,2024-09-21,Organic,A,True,2024-09-24
15515,2024-06-18,Organic,A,True,2024-06-20
15516,2024-02-01,Referral,B,False,
15517,2024-01-21,Referral,B,True,2024-01-25
15518,2024-05-16,Paid Social,B,True,2024-05-21
15519,2024-06-18,Organic,A,True,2024-06-20
15520,2024-08-10,Paid Social,A,False,
15521,2024-01-03,Organic,B,True,2024-01-09
15522,2024-12-27,Organic,B,True,2025-01-01
15523,2024-05-12,Referral,B,True,2024-05-14
15524,2024-11-05,Paid Social,B,True,2024-11-05
15525,2024-07-14,Paid Social,B,True,2024-07-17
15526,2024-02-17,Referral,B,True,2024-02-19
15527,2024-10-18,Paid Social,A,False,
15528,2024-09-16,Organic,A,True,2024-09-17
15529,2024-07-11,Referral,B,True,2024-07-15
15530,2024-07-06,Organic,A,True,2024-07-12
15531,2024-02-01,Referral,A,False,
15532,2024-08-27,Paid Social,B,False,
15533,2024-11-28,Paid Social,B,True,2024-12-02
15534,2024-02-04,Organic,B,True,2024-02-07
15535,2024-04-06,Paid Social,B,True,2024-04-07
15536,2024-11-25,Organic,B,True,2024-12-02
15537,2024-04-13,Influencer,A,True,2024-04-19
15538,2024-08-26,Organic,B,True,2024-09-02
15539,2024-07-14,Paid Social,B,False,
15540,2024-08-05,Paid Social,B,False,
15541,2024-05-31,Referral,A,False,
15542,2024-04-19,Referral,A,False,
15543,2024-01-18,Paid Social,A,False,
15544,2024-09-28,Organic,A,True,2024-09-29
15545,2024-09-29,Organic,B,True,2024-09-29
15546,2024-09-01,Referral,B,True,2024-09-02
15547,2024-08-22,Referral,A,True,2024-08-25
15548,2024-03-29,Organic,B,True,2024-04-03
15549,2024-01-09,Organic,A,True,2024-01-11
15550,2024-10-22,Organic,A,True,2024-10-25
15551,2024-06-28,Paid Social,B,True,2024-06-29
15552,2024-04-21,Organic,A,True,2024-04-25
15553,2024-02-07,Referral,B,True,2024-02-13
15554,2024-01-23,Paid Social,B,True,2024-01-26
15555,2024-05-07,Referral,A,True,2024-05-09
15556,2024-10-20,Paid Social,B,False,
15557,2024-12-01,Organic,A,True,2024-12-05
15558,2024-11-23,Paid Social,B,False,
15559,2024-12-01,Influencer,B,False,
15560,2024-11-27,Referral,A,True,2024-11-27
15561,2024-07-11,Organic,B,True,2024-07-11
15562,2024-03-21,Organic,B,True,2024-03-28
15563,2024-10-18,Influencer,B,True,2024-10-23
15564,2024-03-19,Referral,B,True,2024-03-21
15565,2024-04-07,Referral,A,True,2024-04-10
15566,2024-03-26,Influencer,B,True,2024-03-31
15567,2024-07-06,Paid Social,B,True,2024-07-10
15568,2024-04-27,Referral,A,False,
15569,2024-02-26,Organic,B,False,
15570,2024-06-14,Organic,B,True,2024-06-21
15571,2024-11-14,Organic,B,False,
15572,2024-07-27,Organic,A,True,2024-08-01
15573,2024-11-16,Organic,B,True,2024-11-16
15574,2024-03-12,Referral,A,True,2024-03-19
15575,2024-03-01,Paid Social,B,False,
15576,2024-07-29,Paid Social,A,True,2024-07-29
15577,2024-06-18,Paid Social,A,True,2024-06-19
15578,2024-08-28,Organic,B,False,
15579,2024-10-17,Influencer,A,True,2024-10-19
15580,2024-10-01,Organic,A,True,2024-10-05
15581,2024-12-09,Organic,A,True,2024-12-11
15582,2024-05-25,Organic,B,False,
15583,2024-03-16,Paid Social,A,True,2024-03-18
15584,2024-07-20,Organic,B,False,
15585,2024-02-10,Referral,B,True,2024-02-14
15586,2024-04-15,Organic,B,True,2024-04-15
15587,2024-03-16,Influencer,B,True,2024-03-19
15588,2024-05-24,Referral,B,True,2024-05-26
15589,2024-02-10,Referral,B,True,2024-02-15
15590,2024-01-12,Paid Social,B,False,
15591,2024-08-27,Paid Social,B,False,
15592,2024-08-10,Influencer,B,False,
15593,2024-09-15,Organic,B,False,
15594,2024-08-29,Paid Social,A,True,2024-08-29
15595,2024-02-11,Organic,B,False,
15596,2024-04-16,Influencer,B,True,2024-04-23
15597,2024-02-17,Paid Social,A,True,2024-02-20
15598,2024-11-03,Organic,A,True,2024-11-03
15599,2024-09-29,Organic,A,True,2024-10-06
15600,2024-03-14,Referral,A,True,2024-03-14
